1969;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;igniventris;Sjoerd Mayer;Bolivia;Cotapata Trail (behind the petrol station), La Paz;-16.283;-67.883;Song in flight;33/a11a.mp3;http://www.xeno-canto.org/sounds/uploaded/KOIEAHGHNX/33/a11a.mp3;http://www.xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/tb/33_a11a.png
9744;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Allen T. Chartier;Ecuador;Yanacocha Reserve, Pichincha;-0.1667;-78.5834;Calls;Anisognathus_igniventris_EC-Yan_19961110_C4_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Anisognathus_igniventris_EC-Yan_19961110_C4_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Anisognathus_igniventris_EC-Yan_19961110_C4_ATC.png
9745;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Allen T. Chartier;Ecuador;Yanacocha Reserve, Pichincha;-0.1667;-78.5834;Song;Anisognathus_igniventris_EC-Yan_19961110_S1_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Anisognathus_igniventris_EC-Yan_19961110_S1_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Anisognathus_igniventris_EC-Yan_19961110_S1_ATC.png
9746;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Allen T. Chartier;Ecuador;Yanacocha Reserve, Pichincha;-0.1667;-78.5834;Song, calls;Anisognathus_igniventris_EC-Yan_19961110_S2_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Anisognathus_igniventris_EC-Yan_19961110_S2_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Anisognathus_igniventris_EC-Yan_19961110_S2_ATC.png
9747;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Allen T. Chartier;Ecuador;Yanacocha Reserve, Pichincha;-0.1667;-78.5834;Song, calls;Anisognathus_igniventris_EC-Yan_19961110_S3_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/Anisognathus_igniventris_EC-Yan_19961110_S3_ATC.mp3;http://www.xeno-canto.org/sounds/uploaded/AZXTZTQJRO/ffts/tb/Anisognathus_igniventris_EC-Yan_19961110_S3_ATC.png
11218;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Doug Knapp;Colombia;Bogota, Quebrada la Vieja;4.6231;-74.0562;Song;Anisognathus_igniventris-DK-Col.mp3;http://www.xeno-canto.org/sounds/uploaded/BHRXQZEQFL/Anisognathus_igniventris-DK-Col.mp3;http://www.xeno-canto.org/sounds/uploaded/BHRXQZEQFL/ffts/tb/Anisognathus_igniventris-DK-Col.png
12452;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oscar Laverde;Colombia;PNN Chingaza, Sector monteredonde;4.5167;-73.7501;song;17341.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/17341.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/ffts/tb/17341.png
12453;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oscar Laverde;Colombia;PNN Chingaza, Sector monteredonde;4.5167;-73.7501;song;17342.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/17342.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/ffts/tb/17342.png
12458;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oscar Laverde;Colombia;PNN Chingaza, Sector monteredonde;4.5167;-73.7501;song;17356.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/17356.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/ffts/tb/17356.png
12547;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oscar Laverde;Colombia;PNN Chingaza, sector Palacio;4.5167;-73.7501;song;17559.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/17559.mp3;http://www.xeno-canto.org/sounds/uploaded/WKVKSVMNDZ/ffts/tb/17559.png
14528;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Fusagasuga, Vereda San Miguel,  cerca al nacimiento del rio Chocho;4.01;-74.01;song;ANISOGNATUS IGNIVENTRIS.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ANISOGNATUS IGNIVENTRIS.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/ANISOGNATUS IGNIVENTRIS.png
16227;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Niels Krabbe;Bolivia;Between C. Pucar Pata and C. Khora Pampa. Ayopaya. (Cochabamba);-16.9501;-66.8334;Song Calls;117 Scarlet-bellied Mountain-Tanager (Anisognathus igniventris) 1.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/117 Scarlet-bellied Mountain-Tanager (Anisognathus igniventris) 1.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/117 Scarlet-bellied Mountain-Tanager (Anisognathus igniventris) 1.png
20463;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Fusagasuga, Vereda San Miguel,  cerca al nacimiento del rio Chocho;4.01;-74.01;Songs;ANISOGNATUS IGNIVENTRIS valle.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ANISOGNATUS IGNIVENTRIS valle.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/ANISOGNATUS IGNIVENTRIS valle.png
20475;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Fusagasuga ( Vereda San Miguel);;;Song;ANISOGNATUS IGNIVvalle.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ANISOGNATUS IGNIVvalle.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/ANISOGNATUS IGNIVvalle.png
24131;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Parque Natural Chingaza;;;flight call;ANISOGNATUS, QUITENSIS, SCHIZOEACA, BASILEUTERUS. OWC 00029.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ANISOGNATUS, QUITENSIS, SCHIZOEACA, BASILEUTERUS. OWC 00029.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/ANISOGNATUS, QUITENSIS, SCHIZOEACA, BASILEUTERUS. OWC 00029.png
30925;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Andrew Spencer;Ecuador;Reserva Tapichalaca, Valladolid, Zamora-Chinchipe;-4.4959;-79.1323;calls;Scarlet-bellied Mountain-Tanager2007-12-28-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/Scarlet-bellied Mountain-Tanager2007-12-28-1.mp3;http://www.xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/tb/Scarlet-bellied Mountain-Tanager2007-12-28-1.png
34333;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;ignicrissa;David Geale;Peru;Monte Potrero, Huanuco;-9.9051;-76.0651;;aniign01.mp3;http://www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/aniign01.mp3;http://www.xeno-canto.org/sounds/uploaded/SBFBVYGIJC/ffts/tb/aniign01.png
36106;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;ignicrissa;Fabrice Schmitt;Peru;Las Palmas;-6.7128;-77.852;song;Scarlet-bellied Mountain-tanager ignicrissa, song, EMaranon, 21sep08 FS.mp3;http://www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/Scarlet-bellied Mountain-tanager ignicrissa, song, EMaranon, 21sep08 FS.mp3;http://www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/tb/Scarlet-bellied Mountain-tanager ignicrissa, song, EMaranon, 21sep08 FS.png
36121;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;igniventris;Fabrice Schmitt;Peru;Pillahuata, Cusco;-13.1667;-71.5834;call;Scarlet-bellied Mountain-tanager call_Pillahuata_12nov08_FS.mp3;http://www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/Scarlet-bellied Mountain-tanager call_Pillahuata_12nov08_FS.mp3;http://www.xeno-canto.org/sounds/uploaded/FPAGKPAQYO/ffts/tb/Scarlet-bellied Mountain-tanager call_Pillahuata_12nov08_FS.png
39203;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Parque Nacional Natural Chingaza;;;Songs;Abisognatus iginivetntruis77585985.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/Abisognatus iginivetntruis77585985.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/Abisognatus iginivetntruis77585985.png
39204;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Parque Nacional Natural Chingaza;;;Songs;anisognatus igniventris 657598489.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/anisognatus igniventris 657598489.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/anisognatus igniventris 657598489.png
39205;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Oswaldo Cortes;Colombia;Parque Nacional Natural Chingaza;;;Songs;Anisognatus igniventris chingaza ggdhrt.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/Anisognatus igniventris chingaza ggdhrt.mp3;http://www.xeno-canto.org/sounds/uploaded/VVDRVZCVWW/ffts/tb/Anisognatus igniventris chingaza ggdhrt.png
47294;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;igniventris;Niels Krabbe;Peru;Cuzco: 'Inca Trail' between Wynnawaynu and Machu Picchu;-13.1667;-72.5501;calls perched flock;Anisognathus_igniventris_igniventris,_Machu_Picchu,_Cuzco,_1311S_7232W,_2600_m,_08_Jul_1983,_NKrabbe,_calls_of_perched_flock.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/Anisognathus_igniventris_igniventris,_Machu_Picchu,_Cuzco,_1311S_7232W,_2600_m,_08_Jul_1983,_NKrabbe,_calls_of_perched_flock.mp3;http://www.xeno-canto.org/sounds/uploaded/XTVEPHMPPJ/ffts/tb/Anisognathus_igniventris_igniventris,_Machu_Picchu,_Cuzco,_1311S_7232W,_2600_m,_08_Jul_1983,_NKrabbe,_calls_of_perched_flock.png
53609;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;El Bosque, Reserva Zona Alta Rio Quindio, Quindio;;;Song;Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs a_Bernabe Lopez-Lanus.png
53610;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;El Bosque, Reserva Zona Alta Rio Quindio, Quindio;;;Song;Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs b_Bernabe Lopez-Lanus.png
53611;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;El Bosque, Reserva Zona Alta Rio Quindio, Quindio;;;Song;Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0652hs c_Bernabe Lopez-Lanus.png
53615;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;El Bosque, Reserva Zona Alta Rio Quindio, Quindio;;;Calls;Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0812hs c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0812hs c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_El Bosque_RN Zona Alta R Quindio_Quindio_Colombia_18OCT1998_0812hs c_Bernabe Lopez-Lanus.png
54268;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Finca Indostan, sobre Vereda La Cascada, Anzoategui, Tolima;;;Song;Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_10AGO1999 a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_10AGO1999 a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_10AGO1999 a_Bernabe Lopez-Lanus.png
54269;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Finca Indostan, sobre Vereda La Cascada, Anzoategui, Tolima;;;Song;Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 b_Bernabe Lopez-Lanus.png
54270;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Finca Indostan, sobre Vereda La Cascada, Anzoategui, Tolima;;;Song;Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 c_Bernabe Lopez-Lanus.png
54271;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Finca Indostan, sobre Vereda La Cascada, Anzoategui, Tolima;;;Song;Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 d_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 d_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Finca Indostan_sobre Vereda La Cascada_Corregimiento Palomar_Anzoategui_Tolima_Colombia_12AGO1999 d_Bernabe Lopez-Lanus.png
56048;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Song;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_24AGO2000_3000msnm 0749hs b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_24AGO2000_3000msnm 0749hs b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_24AGO2000_3000msnm 0749hs b_Bernabe Lopez-Lanus.png
57322;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Call  and  song;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  b_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  b_Bernabe Lopez-Lanus.png
57323;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Call  and  song;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  c_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  c_Bernabe Lopez-Lanus.png
57324;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Call  and  song;Anisognathus igniventris  CALL_SONG_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  d_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris  CALL_SONG_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  d_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris  CALL_SONG_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  d_Bernabe Lopez-Lanus.png
57325;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Call;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  a_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  a_Bernabe Lopez-Lanus.png
57326;Anisognathus;igniventris;Scarlet-bellied Mountain Tanager;;Bernabe Lopez-Lanus;Colombia;Reserva Iguaque (SFF), Villa de Leyva, Boyaca;;;Song;Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  g_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  g_Bernabe Lopez-Lanus.mp3;http://www.xeno-canto.org/sounds/uploaded/BYLLSJRVDZ/ffts/tb/Anisognathus igniventris_Reserva Iguaque_Villa de Leyva_Boyaca_Colombia_26JUN2002 2850msnm 0630hs  g_Bernabe Lopez-Lanus.png
